titulo,coordenada,calificacion,comentario
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",1,Pollo muy seco y chiquito. El sabor muy malo.
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Buen pollo, una sazón diferente del resto, pero deliciosa. La ensalada clásica con su toque de acidez perfecta y la variedad de bebidas (propias) hacen que la combinación total de la comida sea magnífica. De todos los locales de Lima, me gusta venir más aquí porque es más tranquilo y siempre encuentro lugar."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Buena relación calidad precio. Personal muy amable. Local cómodo y bonito.
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Muy bueno. Lo único no recomendable son el choclo con queso. Los granos del chocño estaban sin sabor y medio duros
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Siempre que voy los mozos son muy atentos y el sabor es excelente para el precio que manejan.
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"La atención muy buena y rápida, el sabor del pollo a la brasa 8/10."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"Buen lugar para comer pollo a la brasa y parrillas. Tiene buenas vistas (diferentes zonas al aire libre y salón).
No es la pollería más económica de Lima, pero tampoco la más cara. Su sabor lo vale para su precio"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Un bonito lugar, amplio. Buena música en vivo, buena selección de temas. Sus papas fritas extraordinarias, un rico pollo a la brasa."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",2,"No tan grata experiencia...pedimos parrilla y la carne no estaba tan buena, pollo normal, mollejas duras, chorizo agradable, papas ricas pero poquitísimas.
Buena atención, eso sí...
Espero mejoren!"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",3,"Celebrando el día del contador, cumpleaño de mi nena y el título de mi hijo Jeffry"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Buen sabor,, buena atención"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Excelente lugar, recomendado."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"Limpio, ordenado y muy buena atención del personal, desde el que controla la entrada hasta la que atiende en caja.
El pedido para llevar fue atendido bastante rapido"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Buen lugar, acogedor, atención rápida y buena. La carta es variada, no solo es pollería, los postres y bebidas son deliciosos."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"Buen ambiente, atención cordial, el pollo a la brasa estuvo bien."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Mediterráneo es un lovemark peruano que regresa con fuerza, bastante variedad en su carta y el sabor del pollo a la brasa de siempre."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Pollo a la brasa y más, atencion en mesa en el segundo piso."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"lugar muy bueno para comer con los amigos y familia, la atención es inmediata y buena y la comida es muy rica"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",3,"El pollo rico , las papas frías y muy poquito para dos pollos ,no hay cremas solo mayonesa y ají de pollería ,si vendieran el pollo solo tendrían más clientela."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",1,"La porción de papas pequeña, la ensalada pequeña, el pollo pequeño. El precio caro y cobran un recargo del 13% que según me explicaron es por el servicio. Sus protocolos son buenos eso sí. Aún así, primera y última vez que pido pollo aquí."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Muy rica la comida, muy limpio el lugar, bien decorado y distribuido los espacios."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"Buena atención, muy cordiales.... Amables ..."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Excelente ambiente. Grande y espacioso. Con respecto a la atención, fue rápida y preguntaron en todo momento si queríamos algo adicional o si todo estaba en orden. El pollo estaba jugoso y las papas en su punto. Solo que el pollo estaba un poco pequeño a mi parecer. Recomendable."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,Muy buena parrilla y lo que más me gustó fueron los anticuchos.
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Muy ricos los pollos que venden y algunos platos nuevos. Me gusta su salón privado que tiene para reunirse.
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Muy bueno todo
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,Muy recomendable!!!
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Buen sabor. Ambiente agradable. Excelente servicio.
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",3,Son amables y el ambiente es agradable pero el tiempo de atención puede mejorar
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Cumple con todos los protocolos y tiene una amplia carta de vinos
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Lugar muy acogedor, limpio y atención de primera."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"El local, las mesas estaban limpias el pollo en su punto el aji buenazo y el servicio estuvo casi perfecto, hasta que se pidió la cuenta se demoraron como 9 minutos en traerla. Demasiado para mi punto de vista."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Atención rápida, pedimos un pollo con anticuchos y chicha helada, salió rápido. Cierran a las 11. Las papas son las mejores. Las mejores de las mejores. Muy buenas papas. Las mejores. La mayonesa, buenísima mayonesa."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",3,"Los precios son normales, entre 40 y 60 soles por persona. La atención adecuada. Comida, no es de mis favoritas, pero la parrilla tenía variedad de sabores como chuleta, morcilla y chorizo, que estaba rico."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"Exelente local, muy buena atención, el pollo rico como siempre y las papitas fritas excelentes 👍…"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,El local y la atención muy buena👍 la comida también...pero el pollo es un poco pequeño🥲 si eres de comer poco entonces está bien😁…
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Muy buena atención y riquísimo el pollo a la brasa
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",1,"Se olvidaron de mi pedido el día de la madre en la sede del corregidor y nunca llegó a las 5:00,PM me llamaron y me dijeron que me lo iban a enviar sin costó por las molestias."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",3,"Al haber más pedidos de delivery, los pedidos en mesa demoran mucho más. En todo caso deben informar el tiempo de espera."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"Los mozos son muy amables al igual que las señoritas en la entrada que me atendieron con total cordialidad , es un lugar muy fresco y totalmente vistoso , tuve con inconveniente de acuerdo al precio que me dió un mozo que no estaba en la…"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,El personal es muy amable desde que uno ingresa hasta que se retira.Todo estuvo muy rico
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Excelente sazón y ambiente
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Cumplen con todos los protocolos. Y el pollo es agradable. La atención es rápida dentro del local. El delivery es bueno, seguro, cumplen los protocolos."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Buen lugar, los precios ligeramente elevados pero dentro de el rango de precios de un restaurante a su nivel…"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Buena atención al público está ubicada en un buen lugar para pasar un momento agradable
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Muy rico todo, de piqueo recomiendo las boli yucas que tienen queso derretido adentro y las empanaditas. Delicioso todo y el ambiente es bien limpio como mandan las indicaciones contra el covis"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Muy recomendable. El personal es amable y atento. El lugar está bien ubicado y es agradable. Me gusta aprovechar las ofertas ya que ofrecen buena comida a buen precio.
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Todo perfecto gracias.
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Excelente calidad de pollo y papas fritas
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Muy buena atención, su pollo a la BBQ fuera de lo común y mucho más grato su acompañamiento con ensalada cocida"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Buenísimo. Siempre es bueno darse un gustoto
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",3,No puedo ponerle más estrellas porque el sabor del pollo no lo sentí fenomenal pero esas cremas son demasiado buenas y las papas también
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"De lo mejor en pollos que he comido este año. La carta es muy buena y es sencilla, eso me gustó. Tienen una seleccion de aguas frescas. Agua magica, de frutos del oriente, Emoliente, que acompañan muy bien. El edificio, hay ambientes para…"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",1,"En primer lugar la oferta que ofrecen no es oferta,realmente insatisfecha y la atención muy mala,nos dio la impresión que por que pedimos oferta nos ignoraron.y eso que consumimos otras cosas,y lamentable por qué yo vi su promoción en el…"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,Muy bonito lugar para almorzar o cenar. Buena atención y órden. Muy limpio y seguro. Buena carta y ricos potajes. Mejorar la iluminación es un punto a revisar. Muy recomendable. Buen provecho!
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"Agradable lugar, se demoran un poco en la atención nada más"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",3,"Para ser la primera vez que iba, tuve una mala experiencia, el pollo que nos sirvieron estaba frío, enseguida le comentamos al mesero y nos cambió el plato por uno nuevo, este sí estaba caliente, pero no habían terminado de coser el pollo. Por otro lado el mesero atento, el local bonito y la música en vivo muy buena."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",3,"Solía ser alto mejor en ambiente. El plato de mi esposa estuvo bueno, el mio fallo un poquito en el punto de la carne"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Muy buen ambiente, relajante y delicioso el pollo, sus cremas y la ensalada"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"Me gusta el sabor de sus platos y buena atencion , los tragos 2x1 buena opcion"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"Un buen lugar que respeta el distanciamiento por la pandemia,buen servicio por el momento no hay cupones pero mas adelante quizas los den y tienen una cava con una buena seleccion de vinos."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,El lugar cuida mucha limpieza. No es del todo barato pero la calidad de la comida es muy buena. Los platos son abundantes. Muy buena atención.
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Muy rico todo! probé la parrilla para 4 con unos amigos, la chuleta si estaba algo seca pero pasa con su aji parrillero. Recomiendo la chicha."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Fuimos por el cumpleaños de un familiar y la comida estuvo exquisita. El mejor pollo a la brasa que probava en años! Super jugosito y en su punto, las papas y las salsas ni que se diga. La atención de los meseros fue buenísima. Recomiendo 100% 😀…"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Uno de los más grandes Centros Comerciales de Lima y además con muchas atracciones siempre, es un excelente lugar para pasarla en familia!!"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"Me gustó mucho la comida. Volvería a ir por su bebida llamada “agua bendita”, muy buena.
Se olvidaron de traerme el postre y tuve que recalcarlo pero en general fue una bonita cena. Los mozos son muy educados y serviciales."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",1,La atencion fue un asco los mozos groceros 20 minutos esperamos para que nos atendieran en la mesa despues un problema con el pedido por falta de comunicacion entre el restaurant y los pedidos y aparte cuando pido la cuenta el mozo va y…
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Buen pollo a la brasa no exagera al momento de sazonar el pollo ambiente agradable y buena atención
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Estaba bueno!! Pedí un chanchito con arroz chaufa y puré!! 9 puntos
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Buen lugar aquí puedes obtener 50%de descuento pagando con tu tarjeta scotiabank la comida es buena y hay espacio para que los peques se diviertan el primer y segundo piso muy bien aclimatado bien fresco el tercer piso un poco de calor le falta aire acondicionado o ventilacion. Valet parking todos super amables.
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",3,"Bueno, las instalaciones y atención como siempre buena pero el pollo a sido ampliamente superado por muchos otros lugares, lo siento, volvería solo si me invitan."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",1,"La promoción de s/9,90 El mozo me.dijo que no podía elegir si quisiera pierna o pechuga,  sin embargo en otra mesa si escuché le.preguntaron que parte deseaba.Tambien solicitamos el menú pollo c chimichurri en el arroz encima va choclito…"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"El pollo bien doradito, te sirven buena cantidad de papitas y ensalada, y además sus cremas son una delicia para darle el toque a toda esta rica comida. Todo bien sellado para llevártelo a casa."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Me encanta, tienen terraza y controlan en la puerta el aforo permitido, buenos precios y muy rico."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"La comida estuvo muy rica. Probamos el pollo, el menú del día (asado con puré y arroz) y una sopa de dieta. Todo delicioso. Fuimos cuando no había casi gente pero igual se demoraron un poco en sacar los pedidos y en traer las cremas. Hubo dificultad para encontrar parqueo. Tienen servicio de valet parking."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,El espacio ideal para comer en familia
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,excelwnte los almuerzos que brinda cada dia un plato diferente
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"Buen sitio para un pollito a la brasa. A veces es un poco ruidoso por las fiestas infantiles. El estacionamiento no es muy amplio, pero hay valet parking gratuito, así que no hay probemas si desea ir en automóvil. Está es una zona muy comercial, así que hay varias cosas para hacer y ver cerca."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,Le falta más sabor al pollo por el resto muy rico sobretodo las papas
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Lo que más me gusta es lo crocante de pollito....

Excelente servicio...."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Le gusta a mis hijos
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",3,Muy buena atención pero demoran mucho a la hora de despachar les falta un poco de rápides  y mejor atención al delivery
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Muy rica la comida, y todo muy pulcro y aseado. También te dan pañitos para desinfectar los cubiertos antes de comer."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"A pesar de que el pollo es un poco chico, esta muy rico!!! El ambiente es muy agradable y los mozos muy atentos. Las parrilladas te incluyen unos aji parrilleros muy bueno y sus aguas frescas son deliciosas. Super recomendado el lugar!!! Lo único malo es que usan papa importada (rica)."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"El personal es muy atento.
Cumple con los protocolos de seguridad.
Puedes escanear la carta o verla en físico.
Las mesas son amplias para mantener la distancia social."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"Considero que es el MEJOR pollo a la brasa de Lima, el aderezo en su punto exacto. Las alitas crocantes, las papas, salsas  y la ensalada cruda muy buenas."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",2,"Tenían un muy buen pollo, pero l experiencia de ayer fue horrible, pollo recontra recalentado, espero mejoren"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Muy rico aunque es algo caro pero vale la pena muy rico todo y el ambiente es cómodo
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",3,"Delicioso el pollo, la ensalada y las papas. Pero 2 cosas que deben mejorar la atencion al cliente porque tuve que  buscar al mozo para que tome mi pedido. Tambien deben mejorar la calidad de las yucas a la huancaina, porque las pedi artesanales y estaban duras."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",2,"El pollo chico y sin sabor, muy aparte del personal que nos dijo textualmente ""apúrense"" al momento de pedir"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Muy rica la comida y la atención muy buena
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Buen servicio, agradable ambiente y deliciosos platos a la carta."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,Bien lugar y acogedor y muy buena atención
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Muy bueno el pollo, también tiene refrescos de manzana y hierbas realmente buenos.
Hasta el mes pasado tenían una oferta de 1/4 de pollo a 9.90 soles de lunes a viernes en el local de ferrero en la Molina."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Lugar agradable, el pollo a la brasa muy bueno, el sabor te deja la sensación de que no se exceden en el condimento. El ají buenísimo, las papas más pequeñas que lo clásico pero abundantes. Recomendable."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",2,"Muy rico estuvo todo, buen tiempo y buena atención, me gustó"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",3,"La atención y servicio es muy bueno, sin embargo el pollo a la brasa  es muy pequeño"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Muy Rico el pollo 🐔 y muy buena atención.…
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"Comida rapida, pollo a la brasa es el.principal plato y es rico. Los precios  de acuerdo al mercado. Tienen estacionamiento que es bastante conveniente.
Los mozos pueden ser un poco rudos a veces."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Rápida atención, tienen espacio para esperar tu pedido para llevar, cochera en sótano para clientes y en los salones guardan el protocolo de seguridad."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"El Pollo a la brasa, la ensalada y papas todo muy rico, el lomo a lo pobre rico también, aunque demoraron mucho en servirlo,  la atención muy buena, no le pongo 5 ya que sus bebidas con alcohol no cubrieron mis expectativas."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,Muy rico y buena atención. Le ponen esfuerzo desde el pollo hasta las papas y la ensalada.
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Delivery super rápido
Las papas llegan crocantes y además del pollo a la brasa (buenísimo), los anticuchos muy sabrosos"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"Tiene un local muy bonito y buen sabor, pero no me gustó que en las guarniciones dieran muy poco por un alto precio."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Mesas libres, atención rápida y delicioso el pollo"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",1,Muy buena atención y el pollo jugoso....lo recomiendo
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",1,"Muy,malo pedí un loma ha lo pobre... Estaba frío, sólo tenía 3 pedazos de tomates y unos cuántas sebollas... Él,moso no tenía paciencia,fue muy grosero... Deberían, dé entrenar bien,ha su personal... Hablé,con la súper visora,y nos ayudó y nos cambió de mozo..."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Muy bien, con todos los protocolos de seguridad. La atención muy ordenada y rápida.  De todos los pollos a la brasa, a mi familia y a mi, es el que más nos gusta."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Buena atención, buena la comida. Lo recomiendo."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Excelente recordar el tradicional sabor del Mediterráneo Chicken que nació a mediados de los 80 y creció espectacularmente para decaer por diversos motivos.
Es una excelente alternativa de pollo a la brasa y con una exquisita ensalada con la famosa mayonesa que le da un toque de distinción."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Buena atención, cumpliendo los protocolos desde la entrada. Los mozos todos atentos y la comida muy rica. Gracias y sigan adelante."
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"Un ambiente diferente a los demás locales, el show en vivo estuvo bastante bien. La atención muy amable. El servicio del happy hours tuvo buenas y nuevas opciones"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Gacela de la muerte

La piedra intacta…"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"Sólo he comprado para llevar, pero la atención, sabor y calidad son de primera"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",4,"Grato ambiente para comer sólo, en familia o amigos, la comida bien rica y bien servida, buena atención tanto para comer en el salón o para llevar, recomendado"
Mediterráneo La Molina,"-11.9985068,-77.161702,11z",5,"Buen ambiente, buena atención y delicioso pollo con papas. Me encanto tb las opciones de bebidas p acompañar, el emoliente tibio buenaso 😊. Recomendado…"
