titulo,coordenada,calificacion,comentario
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",5,"Muy buen restaurante!! Ofrecen un desayuno buffet muy rico y variado, en el buffett del almuerzo también existe variedad, además de contar con un excelente servicio. Muy recomendado."
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",5,"Muy buena atención, todo muy rico.  El buffet del tea time  muy recomendado."
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",3,"Para desayuno buffet, la atención no es a la mesa, debes pararte y con mascarilla ir a servirte no obstante para algunos pedidos el personal está atento 6/10. Sólo 2 tipos de jugos frescos, 4 tipos de fruta y 3 sabores de yogurt 5/10. Los…"
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",5,"Excelente servicio, comida de primera y espacio elegante, calmo y atractivo. Totalmente recomendable y para repetir la experiencia."
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",5,Bonita experiencia para cenar con la familia
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",4,"Variedad de opciones, lo único malo que los contenedores donde ponen los panqueques no los mantienen calientes, y me tocó un pedazo de papaya malogrado. La atención del mozo (Jorge) y de todo el personal muy buena. Definitivamente volvería!!"
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",1,"Pésimo, para lo que cobran tienen una variedad barata de baja calidad"
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",5,"Me gusto  todo, la atención y las instalaciones."
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",1,"La comida mediocre, chicha de sobre y el pescado barato.. no regreso."
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",5,"Muy buen ambiente, me encanta que tengan opciones veganas en un buffett tan surtido. El trato del personal es A1. Definitivamente lo recomiendo."
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",4,"Me he hospedado en el hotel en algunas oportunidades y la comida es buena. Los desayunos son buffet , tienen opciones criollas , variedad de panes, fruta. En los almuerzos y cenas , los platos son adecuados, se cuidan los detalles y porciones acorde con el formato. El servicio muy bueno."
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",4,"Es de ambiente agradable y serio ,la comida está apetitosa, no es el mejor lugar al que he ido pero es un lugar donde no puedes perder."
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",3,"Ya no veo variedad a pesar que ya no hay promociones de 2 x 1 en en desayuno buffet,  se paga a precio  normal pero la calidad debería ser la misma espero mejore porq el lugar es muy acogedor a mi me encanta."
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",2,"Fatal, pésimo servicio. La espera fue  interminable y no había gente ????
Hubieron 2 vasijas despostilladas? Milanes algo duras. La verdad hay mucho que mejorar y en quien se encarga de estos temas."
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",5,"Hermoso lugar, y la atención espectacular! Definitivamente recomendable!"
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",4,Muy bueno
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",5,Uno de los.mejores sitios. Buena atención. El gerente pasa mesa por mesa para preguntar si todo está bien.
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",5,"Muy buen tea time, a pesar de que no tiene una gran variedad de tes, ni de helados. Todo lo presentado se ve muy bien y es muy rico."
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",5,"Me encanta el lugar tan acogedor, la calidad del producto y buen servicio que se les brinda a cada uno. Definitivamente recomendable. Gracias Jamely y Eduardo por la buena atención."
Alma Cocina Viva,"-12.1220962,-77.0310092,17z",5,"Me encantó, muy buena atención, súper amables, el Buffet estuvo sensacional"
