titulo,coordenada,calificacion,comentario
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,"Local pequeño y acogedor. Buenos show, rica comida y precios justos"
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,"Falta distribución de las mesas, vías de evacuación."
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Muy bueno
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,"Todo muy Rico
El ambiente y los platos servidos😋…"
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,"Muy acojedor, grupo en vivo, buena musica"
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Excelente lugar para divertirse al máximo!
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,"Buen Espectáculo , excelente comida"
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Buen ambiente
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Muy rico todooo para ir en familia ❤
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Lindo la pase sobre todo la musica criolla con Fransua
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Se come bien y la música es excelente
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,"Me gustó mucho su atención,su shows y música"
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,"Excelente ambiente, y gente muy respetuosa"
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,"Buen show, un poco pequeño el local..."
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,"Buena música: tropical y criolla, buen show"
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Vino y comida mas banda de musica muy bueno
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Muy Bueno!! Diversion Total!!!
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,"Buena atencion,buena música y excelente parrillas!!!"
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Muy buen espectáculo felicitaciones muy buen animador.
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Excelente lugar para estar en peña y peruanidad
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Buen local para degustar parrillas y anticuchos
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,"No tan rico, y caro , y poco confortable"
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,"Miy buen lugar, buena musica"
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,"Me encantan los jueves de salsa, y la música criolla de los viernes y sábado"
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Excelente local. Buena música
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,"Buena música
Precios cómodos
Buena comida."
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Muy buen point
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Buenísimo
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Buena Música en especial los Jueves con La Fragua
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Es in lugar muy acogedor y muy divertido me encanta
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,"Excelente música , agradable ambiente"
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Bello lugar buen ambiente
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,La ultima vez se demoraron en la.comida
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,"Buen lugar, mejor show"
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Deliciosos platos. Buen ambiente
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Bién....
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Los viernes son lo más criollo de la zona .. exelente !!!
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,"Los ricos anticuchos,con sus bebidas al pedido del público."
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Muy bonito. Me gustó!
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,"Buen lugar para jaranear, garantizado se divertirán"
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,"Acogedor, buena música, comida agradable."
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Buen show.
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Grato ambiente buena comida
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,"Buen Show, algo chico el local"
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Aunque demoró en la preparación de la comida pero rica comida
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Todo chévere y de buen ambiente 🙂…
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,Mejoró la musica y la comida en comparación a otras visitas
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,"Parrilla criolla, show los fines de semana un clásico de Surco Viejo."
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Buena música y atención
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,"Buen ambiente, aprobado."
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,"Buena comida, buen espectáculo y buena atención"
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Excelente todo...felicitaciones a todo el staff
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Anticuchos contundentes y Pilsen a 7.50 Soles.
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Excelente lugar se distrae un monton
Señorío De Surco,"-12.1440338,-77.0758734,13z",1,No me dejaron entrar... Agradezcan que siquiera... Una estrella
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Excelente lugar para vacilarse
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Lindo lugar donde compartir con amigos
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Lindo sitio acogedor buena comida
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Música en vivo y unos ricos anticuchos
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Excelente lugar
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Comida rica y buena musica
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Buen ambiente y divertido
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Todo perfecto y la compañia ni que decir!!
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Muy agradable la parrilla😯…
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Qué viva la jarana. Aquí se disfruta super.
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Gracias me divertí bien
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Muy buen atención siempre...
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,"Buen lugar, buena atención 😊…"
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Lo máximo
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Bonito musica en vivo
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,"Buena peña, lo malo muy pequeña"
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Excelente servicio
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Muy buena
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Muy rico
Señorío De Surco,"-12.1440338,-77.0758734,13z",1,Los anticuchos son horribles y caros. No vayan
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Muy bueno
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Agradable ambiente criollo
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Buena música y buena comida
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Bien sitio para comer
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Las comidas son espectaculares y sirven bastante
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Los mejores anticuchos de Lima para mí
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,En su momento fue ahora lugar como plan B .
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Ricos anticuchos
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,Bueno pero tardaron mucho con la comida
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Muy bonito todo
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Muy buena la atención
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Muy bonito y acogedor
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Nuestros Jueves de Salsita 👣💙🐶 m2…
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Me gustó
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Muy especial la atención
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Muy agradable las brochetas
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Tremenda peña lo recomiendo
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Muy buen lugar
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Buena atención y acogedor
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,Muy caro su comida
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Bonito
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Agradable ambiente
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Buenos grupos musicales
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Excelente show
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Lugar bonito y divertido
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,"Buena comida, y música"
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Buena música
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Salsa de la buena..con la fragua
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,Lindo.
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Buenos y grandes anticuchos
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,Buena comida y música
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Excelentes carnes
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,Muy buenos
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Buena música
Señorío De Surco,"-12.1440338,-77.0758734,13z",2,Falta Limpieza en los baños
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,"Divertido,hasta las tres"
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Música en vivo y talento en vivo
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Buena atención
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Buena atención
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Buen espectaculo
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Unos ricos anticuchos
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Excelente
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Rico parrillas
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Excelente
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Bien
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Excelente
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Buen lugar de diversion
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Exelente
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Lindo
Señorío De Surco,"-12.1440338,-77.0758734,13z",1,Mucha bulla
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Bueno!!!
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Rico!!
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,Pésimo anticuchos
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,Buenos
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,Bonito
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,La comida es deliciosa
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Bueno
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Bueno
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,👍 👍…
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Buen lugar
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Ricasa
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Buenos
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Diversión estupenda!!!!
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Buena comida
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Bonito
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,No tan bueno
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Mal
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Diversión máxima
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Buenísimo!!!
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,super familiar
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Maravilloso
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Divertidísimo ¡¡¡
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,muy bueno linda presentación de bailes
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Super great service go for it
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Great places
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,Good
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Great service good anticuchos
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Super
Señorío De Surco,"-12.1440338,-77.0758734,13z",4,léelo
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Ok
Señorío De Surco,"-12.1440338,-77.0758734,13z",3,Ok
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,Buenos anticuchos
Señorío De Surco,"-12.1440338,-77.0758734,13z",5,super bacan
