titulo,coordenada,calificacion,comentario
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Bellísimo lugar, agradable, para compartir con las amistades y familia, deliciosos platos criollos y música en vivo 🤗…"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Excelente ambiente para disfrutar de música variada. Música en vivo. Atención muy buena y la comida muy agradable, las opciones son a la parrilla: anticuchos, rachi, mollejitas, etc. Diferentes vinos para acompañar, cerveza y sangría."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Buena comida, show en vivo y buena atencion."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Música y ambiente bueno no te sacan vino aprox 30 soles   a disfrutar cuidan tu mesa ( tus objetos personales)
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,A partir de las 21 horas hay show en vivo y a la medianoche hay verbena criolla en vivo. Muy buen sitio y ambiente acogedor. Lo recomiendo
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Buen ambiente, buena ubicación. Solo los precios de jarra de cerveza un poco altos. De ahí las presentaciones de un sábado, muy bueno. Recomendado."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Muy buena comida y atención excelente, sin comentar la.musics que es de primera"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Realmente se vive una experiencia maravillosa, grato ambiente, atención de primera, rica parrilla, potajes deliciosos , buena música con la orquesta salsera y criolla, recomendable para pasarla en familia"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Muy buena la música, dan ganas de bailar y disfrutar de la alegría"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Los cantantes animaron muy bien la noche. Muy buena música y ambiente. De todas maneras un estupendo lugar para divertirse con amigos o familia.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Buena atención, shows, buena comida"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Un buen lugar para ir con amigos a divertirse
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Excelente lugar apto para degustar sus variedades de platillos y disfrutar dé buena música..y acompañados de un buen vino o sus respectivas cervezas..ideal para todo tipo de celebración.. muy recomendable
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Un lugar super, cerca de la plaza de SURCO Viejo, buena musica y rica comida"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Lindo lugar para pasarla con amistades buena música la orquesta espectacular.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Ambiente agradable. Buena música y comodo
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Me sorprendió el lugar, beunas música en vivo, ameno, festivo, súper rápida la atención...la pasamos muy bien. Mejoremos el sabor de la comida."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Visité el lugar en enero antes de la pandemia y me gustó mucho, la atención y también la música en vivo, el público podía bailar.    Ahora con la pandemia hay atención en mesa pero guardando las distancia y con las medidas de cuidado respectivas, sin aglomeración de público."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Me gustó los conjuntos musicales y la comida lo máximo la pasé súper lindo y el público lo máximo
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Excelente ambiente familiar y buena música
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Buena atencion y excelente ambiente, musica para todos los gustos"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,Mal servicio la cebolla no está lavada y mal cortada.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,La mesera de anoche no estuvo tan atenta apesar que solo habían 3 mesas para atender
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,"Pésimo, ya no hay show de danzas típicas, ni bailes afroperuanos, las cervezas estaban caliente y el costo no es lo que debe ser, tuve el problema con la responsable del local, ya que de mala formar me dijo que le pague la cuenta de una…"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Lindo sitio donde se puede de partir con las amistades .
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"La comida estuvo agradable, precios cómodos, buena música, ambiente agradable y buen servicio"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Uno siempre llega a este local a disfrutar de su espectáculo variado y su rica comida
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Muy buen sitio para ir a bailar un viernes por la noche
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Muy buena atención ...buen shows
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Muy buena música y en vivo,precios moderados"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Rico el sabor, venden pollo y chancho al cilindro, choncholí, chanfainita, anticucho y parrilla, precios desde 15 soles pero en el local indican que consumo mínimo para el show x persona es de 35 soles"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Excelente y buena atención y música variada y el show muy bueno!!
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,las chicas son atentas pero el ambiente es muy caluroso falta de aire acondicionado es un horno y el humo de la parrilla q esta en la parte de afuera ingresa y hace al ambiente mas pesado
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Muy buen ambiente, la orquesta un éxito y disfrute mucho de los cócteles como la algarrobina, justo en su punto. Recomendado para una buena jarana."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Un lugar muy acogedor buena atención.
Música variada me encantó lo recomiendo al 💯…"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Excelente lugar, para pasar un divertido fin de semana, me encanta muy recomendado para cenar, bailar"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Rico los anticuchos y excelente los espectáculos
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Buen ambiente, música variada y rica comida!!! ✌️"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"El mejor 🍴 restaurante 🍴 si dudas, y la música de excelente calidad volvería una y mil veces. 😍…"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Es un ambiente agradable para compartir con amigos y familia
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Buena música, buen ambiente. La pista de baile pequeña, las azafatas un poco agresivas al ofrecer tragos. En general, bueno"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Excelente lugar para bailar y divertirse en grupo de amigos o familia, muy buena la comida y el show, muy recomendable."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,Musica buena show excelente pero SERVICIO MALO MALISIMO MAS DE UNA HORA PARA LA COMIDA UN SOLO COCINERO UN VIERNES PARA TANTA GENTE.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Buen sitio tranquilo se disfruta y se divierte y sobretodo con los cantantes el flaquito la muerte exelente lugar..
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Buen ambiente, buena música, te permite bailar"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Un lugar excelente para pasar un sabado de fiesta, hay show de danzas. Y la orquesta con buen repertorio."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Excelente atención 👏🏼!…
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Es un lugar bonito ideal para compartir con la familia y amigas ❤️
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Buena comida, atención y música variada. ..El local es chico pero agradable, traen buenos cantantes."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",3,Bonito lugar....regular sazon...precios accesibles....la administracion debe contratar personal que brinde buena atencion....de lo contrario va ir en caida
La Jarana De Surco,"-12.1440338,-77.0758734,13z",2,"Debería de ser musica variada toda la noche ,el show a partir de las once ,también debería de ser variada música para bailar ."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Excelente ambiente,  buenísima la atención.
Primera vez que voy y no tengo duda qye volveré a ir."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Lugar excelente para bailar comer rico y tomar vino y cerveza. Hay música en vivo y también show de bailes típicos.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Super bien me encanto..y el show q vi espectacularrrr...lo máximo...le recomiendo
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Muy bueno para pasar un rato con la esposa y amigos, lo malo que no es muy variada la comida pero la atencion y los tragos estan buenos"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Me encantó  la atencion,el aseo,y el lugar muy agradable  lindo show bailable.👏👏👍👍…"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Buen servicio y música variada me encantó...
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Super divertido buena atención jueves de salsa rica y sabrosa. Desde los miércoles música en vivo
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Excelentes parrillas, buenos tragos, grata atencion y maravillosa musica y grupos en vivo."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Un excelente lugar para pasar un buen momento
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Excelente comida y espectáculo musical lo recomiendo
La Jarana De Surco,"-12.1440338,-77.0758734,13z",2,"Le falta  mas ventilación, el lugar para bailar muy pequeño e incomodo ,se rescata la música y el  show."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Lugar agradable. Lo visité en enero del año pasado, la pasé muy bien!!!"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"La puedes pasar bien con la música variada, pero la calidad de la comida no es muy buena."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Excelente show y buena musica...
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Excelente ambiente musica y orquesta variada...me encanto ...buema atencion.😀😊😃😃😃🤗🤗🤗☺…
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Muy buen servicio, las azafatas venezolana s muy atentas y pendientes, solo el baño de damas muy pequeño y un inodoro sin puerta."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Muy bonito excelente orquesta
La Jarana De Surco,"-12.1440338,-77.0758734,13z",3,Lindo lugar para una salidita nocturna.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Excelente opción para disfrutar de una velada con música criolla y degustar una variedad interesante de platos criollos
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Buen lugar para divertirse y comer rico
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Muy bueno ,excelente música, buena comida, trato cordial, diversión asegurado"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Por la buena atención ,la animación del local muy buena me encanto y la comida muy. Rica"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,Obligan al cliente a consumir 50 soles por persona
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Muy buena atención, rica comida, show criollo, precio estándar de una peña, recomendable."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Para los amantes de la. Música criolla y de unos deliciosos platos este es el lugar perfecto
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Bueno, bonito, pero no tan barato, la jarra de cerveza a 30 soles me parece excesivo"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,"El personal nos quiso cobrar de un producto no solicitado.
Vimos que no fue muy eficiente con otros clientes, deberían de capacitar mejor a su personal."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,La fiesta muere a las 2:30 am y luego ya no ponen música.. . Los locales de al lado cierran puerta y continúa la jarana.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",3,El ambiente y música muy buena . La comida como anticuchos no estaba agradable. Pero si volveríamos
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Un lugar muy bonito acogedor tranquilo y muy divertido
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Muy buen ambiente, la comida es muy agradable y con la mejor música"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Buena música, como estar en casa ... Algo estrecho pero muy divertido"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Presenta show musical con repertorio variado, precios  justos y buena atención."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Muy buen lugar para comer tomar y bailar rico
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Muy buena peña para pasarla bonito o con un grupo de amigos y amigas ,buena atención y precios"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Muy buena comida y buen ambiente los fines de semana.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Sitio agradable para distraerse en familia o en grupo en la plaza de surco viejo buen ambiente lo recomiendo
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Es un lugar acogedor, se disfruta del show y se baila buena música."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Excelente lugar para bailar y disfrutar del show
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Excelente show y atención. Aunq falta arreglar los baños
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"La atención para los clientes es muy buena,a mí me atendieron muy bien"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Buena atención y música variada el show excelente
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Lugar acogedor y los platos son riquisimos!!! Recomendado!!! 🎉😉…
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Es un buen local acogedor y súper divertido full diversión
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Agradable lugar, buen show"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",2,"Si me gusto la atención, la cena, la música, etc, como para volver en otra ocasión"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",3,"La música no estuvo buena, la cerveza daba la impresión q tenía agua. No fue una buena experiencia"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Un lugar para degustar algunas bebidas y sobre todo para los que tienen buen paladar.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Rica el lechón al cilindro, atención de primera, lo recomiendo."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Es un lugar muy divertido, buena comida y acogedor. Podrían mejorar la ventilación."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Perfecto, palabras pocas, hay q vivirlo y sentirlo.. El Perú en un local."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Bonito, Acogedor, muy buen espectaculo. Ambiente familiar!"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,"La comida no es muy agradable, le falta sazón y calidad......"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Venden unos ricos anticuchos con música   al vivo. Lugar bacan
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Es de atención buena  ambiente alegre para celebrar
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Ricos anticuchos y buen Show Criollo los viernes y sabados
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Me gusta la atención la música platos a la carta
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,El show es bueno y los tragos también. La comida demoró mucho y le faltó cocción.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Buen ambiente, buena música en vivo y buena comida y bebidas"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Muy buena ,la recomiendo"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Buena atención, música y ambiente"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Buen ambiente, buena atención, espectáculo de primera"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Buenos artistas, local sencillo pero acogedor, buenos precios, Divertido."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Excelente chancho al cilindro
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Bonito lugar
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Un buen momento para estar wn familia, osea un Relax."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Buen lugar para beber, bailar y comer"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Muy buena atención, rica sazon de los anticuchos. 😊…"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Bonito show. Buen ambiente
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Muy buena experiencia ... Y excelente atención.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,"Los baños son realmente sucios! Por no decir otra palabra, la atención es regular."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Bonito lugar de esparcimiento; aunque el segundo piso creo que lo disfrute mejor.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Rica la comida y buena música bailable.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",2,"Mal trato de la dueña,"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Bonito ambiente, la música, la atencion"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Lleve a mis compañeros de trabajo, por primera vez, encantados. Regresaremos pronto!!!"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Wilder Galarza - Surco 2018
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Excelente Servicio, buena Música, buen ambiente 🙂…"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Buena música, ambiente agradable, buenos precios"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Muy bonito la música la atención muchas gracias
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,Mala atención
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,La jarra de cerveza 40 soles y se nota que esta mezclado con agua
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Bellos momentos música en vivo los mejores cantantes y bailarines
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Buena para vacilarce con los amigos .....
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"La comida buenaza, muy buena atención, seguro regreso"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Un lugar para pasarla super y más si estás en buena compañía
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Exelente local ambiente agradable buena atencion
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Un buen lugar y buena música con korina.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,No me gustaron los anticuchos. No se sintió el aderezo para nada.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",3,Agradable lugar e impecable animación
La Jarana De Surco,"-12.1440338,-77.0758734,13z",3,"Fuimos a comer anticuchos, la atención bien y la comida también, volvería? No sé, talvez"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Buena variedad musical y buenos artistas
La Jarana De Surco,"-12.1440338,-77.0758734,13z",3,Muy buena La animación
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Muy bueno el show.....
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Buena atención y bello local
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Buen ambiente
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Buena música buena comida buen ambiente😊…
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Porque me divertí mucho, buena música"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,Las bebidas calientes mala atencion de la mesera
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Buena música con shows de bailes peruanos
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Bonito, barato y divertido"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Si por consumo festejamos el cumpliaño de amigo de trabajo
La Jarana De Surco,"-12.1440338,-77.0758734,13z",3,Aún no está con música en vivo
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Excelente lugar para divertirse al máximo
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,muy buen lugar para divertirse
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Lugar para cenar y bailar con orquesta y cantantes
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Topo muy excelente atención
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Me gusta el lugar pero muy poco tiempo
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Buena música agradable ambiente
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Excelente servicio y la comida muy sabrosa
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Buena sazon y precios accesibles.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Muy rico todo
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Buena comida, buena atención."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Acojedor el lugar para una noche amena.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Grato ambiente para Bailar y comer
La Jarana De Surco,"-12.1440338,-77.0758734,13z",3,"Ameno y divertido,con musica en vivo."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Excelente comida, excelente local :D"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Excelente
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,La mejor opción para tus fines de semana
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Música en vivo y excelente comida...
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Excelente ambiente y servicio.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,Agradable
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,"Buen show, comida y tragos"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Ambiente, tragis, comida y musica."
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Muy bueno
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Buena música criolla en vivo.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Muy bueno
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Bacán!
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Bonito y agradable lugar
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Muy bueno
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,Límite sin sentido.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Momentos de relax entre amigos y familiares
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Muy tranquilo y bonito!
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,MUY LINDO
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Muy linda la atención
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Muy bueno, lo recomiendo"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Muy buen espectáculo
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Lindo lugar.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Rico los anticuchos.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Bonito lugar para relajarse
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Fulll diversion para todos los gustos
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Buena atencion
La Jarana De Surco,"-12.1440338,-77.0758734,13z",3,"Pequeño, ambiente agradable"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Ambiente agradable
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Me encanto
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Buen lugar para divertirse
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,"Acogedor, buen show"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Lindo ambiente
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Es mi lugar favorito de Surco viejo
La Jarana De Surco,"-12.1440338,-77.0758734,13z",2,"Muy pequeño, mala comida"
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Buena música en vivo
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Buen lugar para compartir
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Buen ambiente.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Excelente show
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,No fue de mi agrado...
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Buen lugar para distracción
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Buena música.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,buena musica
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Estuvo ok.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,Pésimo no Vallan ninguna estreya
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Un buen lugar!
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,No me gustó
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Bueno
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Me encanta!
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Full diversión asegurada
La Jarana De Surco,"-12.1440338,-77.0758734,13z",1,No
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Acogedor
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Excelente
La Jarana De Surco,"-12.1440338,-77.0758734,13z",3,Demora la atención
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,La mejor
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Divertido
La Jarana De Surco,"-12.1440338,-77.0758734,13z",3,Buena música
La Jarana De Surco,"-12.1440338,-77.0758734,13z",2,Buena
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Divertido
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Me diverti mucho
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Excelente
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Buena atención.
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Divertido
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Super divertido..
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Excelente
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Buena comida y musica
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Muy divertido
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Buena música
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Buena atención
La Jarana De Surco,"-12.1440338,-77.0758734,13z",4,Muy acogedor
La Jarana De Surco,"-12.1440338,-77.0758734,13z",5,Excelente lugar
