titulo,coordenada,calificacion,comentario
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,"Buen lugar para compartir con la familia, buena sazón y excelentes precios.
Exquisito cabrito a la norteña, con antesala de un buen cebiche."
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",3,Buena atención aunque demora mucho...
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,Excelente ambiente fresco muy limpio y exquisita comida
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,Muy buena la comida.
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",2,"Refresco caliente, demora en la atención, sin gusto la comida . No era así bajo el servicio."
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",1,"Una desgracia en la atención,  comida pésima se demoran demasiado en atender"
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,La. Comida muy rica buena atencion
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",4,"Muy rico, buen precio."
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",4,Buena carta.. buena atención... Agradable local
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,Todo rico y a tiempo
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,Buena comida un buen lugar para pasarla en familia
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",4,Los platos son ricos y el lugar es agradable.
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,Buen point para comer tus gustitos. Chévere
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",4,Delicioso. Y el precio justo
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",3,Los platos a la carta son muy buenos también.
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,"Muy delicioso , chupe de camaron."
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,Todo muy rico
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",1,Pesima atención se demoran mucho en servir
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",4,Muy buen arroz con pato!
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,Muy buena la sazón.
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,Les recomiendo
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",4,"Una buena sason, y buenos platos"
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,Muy bueno
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,La comida es bien casera
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,Estuvo bueno el almuerzo de hoy
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",4,Estuvo bueno
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,Muy bueno
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",4,Su leche de tigre es buenaza
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,Ed un buem restaurante :_)
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",4,Un menú agradable
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",4,Comida rica y platos contundentes.
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,Buena sazón!
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,Excelente servicio
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,Buenazo
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",4,Buena comida
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,100% recomendadisimo
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",1,La verdad... Pésimo
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,Lindo
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",4,Rico
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",5,Bueno
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",4,Comida agradable
D'Garden Restaurant cevicheria,"-12.0773039,-77.1696105,11z",4,Rica comida
