titulo,coordenada,calificacion,comentario
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Uno de los mejores chifas del cono norte
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Muy rico
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Excelente y precio acequible
Chifa Estrella,"-11.9422455,-77.138299,13z",5,"Quieres comer cocina china, tienes que ir al chifa estrella."
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Buenazo
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Algo salado el plato q cene hoy
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Muy rico...
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Buena comida
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Buen sabor 👍…
Chifa Estrella,"-11.9422455,-77.138299,13z",5,El mejor chicharrón de pollo con chaufa!
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Me encanto
Chifa Estrella,"-11.9422455,-77.138299,13z",3,Muy buena atencion
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Muy bueno recomendable 🙂…
Chifa Estrella,"-11.9422455,-77.138299,13z",2,Falta un poco de sabor.
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Buena atención y buen chifa 👍…
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Buen servicio
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Comida agradable
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Muy buena atencion
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Agradable el lomo de pollo
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Muy bueno!
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Buena atención
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Buena sazón
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Buena atención
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Es un buen chifas
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Le faltaba ají de cebollita
Chifa Estrella,"-11.9422455,-77.138299,13z",2,Feo lugar para comer chifa
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Buena sazón
Chifa Estrella,"-11.9422455,-77.138299,13z",3,Buena atención 👏…
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Buen sabor
Chifa Estrella,"-11.9422455,-77.138299,13z",5,10 de 10
Chifa Estrella,"-11.9422455,-77.138299,13z",1,Ni me gusto
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Delicioso!!
Chifa Estrella,"-11.9422455,-77.138299,13z",5,EXCELENTE
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Genial..
Chifa Estrella,"-11.9422455,-77.138299,13z",2,Malo
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Excelente servicio
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Atención rápida
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Buena atención..
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Bien
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Buenos platos
Chifa Estrella,"-11.9422455,-77.138299,13z",1,Buenisimo
Chifa Estrella,"-11.9422455,-77.138299,13z",1,Agradable
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Buena comida
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Buena comida
Chifa Estrella,"-11.9422455,-77.138299,13z",3,Bien
Chifa Estrella,"-11.9422455,-77.138299,13z",5,👍…
Chifa Estrella,"-11.9422455,-77.138299,13z",5,👍…
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Bueno
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Rico platos
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Atención rapida
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Saltado de langostinos
Chifa Estrella,"-11.9422455,-77.138299,13z",5,El mejor chifa de comas!
Chifa Estrella,"-11.9422455,-77.138299,13z",5,💖💖💖…
Chifa Estrella,"-11.9422455,-77.138299,13z",3,"Rico, vaarieedad"
Chifa Estrella,"-11.9422455,-77.138299,13z",5,La atención y los potajes
Chifa Estrella,"-11.9422455,-77.138299,13z",5,De los mejores chifas de la zona 👌🏻…
Chifa Estrella,"-11.9422455,-77.138299,13z",4,Si todo bien 😊…
Chifa Estrella,"-11.9422455,-77.138299,13z",3,Ok
Chifa Estrella,"-11.9422455,-77.138299,13z",5,Bellooooo
